wdpaid,year,class,pixels,path_2000_tif,path_2010_tif
26652,2000-2010,255-30,344,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S59_40_2000LC030\S59_40_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S59_40_2010LC030\S59_40_2010LC030.tif
26652,2000-2010,20-30,81411,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S59_40_2000LC030\S59_40_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S59_40_2010LC030\S59_40_2010LC030.tif
26653,2000,40,347076,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,-1
26653,2000,20,1005181,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,-1
26653,2000,60,2108,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,-1
26653,2000,30,384629,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,-1
26653,2010,40,312145,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2010,60,1371,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2010,20,1087502,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2010,30,337976,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2000-2010,60-60,1221,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2000-2010,30-20,45040,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2000-2010,30-30,241286,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2000-2010,30-60,101,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2000-2010,40-30,81258,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2000-2010,40-20,91244,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2000-2010,40-40,174564,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2000-2010,40-60,10,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2000-2010,60-30,521,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2000-2010,20-60,39,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2000-2010,20-40,39204,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2000-2010,30-40,98202,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2000-2010,20-20,951027,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2000-2010,60-40,175,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2000-2010,60-20,191,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26653,2000-2010,20-30,14911,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S38_15_2000LC030\S38_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\S38_15_2010LC030\S38_15_2010LC030.tif
26654,2000,80,121,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,-1
26654,2000,10,2183,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,-1
26654,2000,20,176978,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,-1
26654,2000,30,2689,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,-1
26654,2010,80,123,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2010,60,9,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2010,10,2194,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2010,20,176982,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2010,30,2663,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2000-2010,80-30,3,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2000-2010,10-10,1736,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2000-2010,30-80,7,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2000-2010,30-20,1012,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2000-2010,30-30,1650,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2000-2010,10-30,29,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2000-2010,30-60,1,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2000-2010,30-10,19,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2000-2010,80-20,2,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2000-2010,10-20,418,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2000-2010,80-80,108,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2000-2010,20-10,431,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2000-2010,20-60,8,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2000-2010,20-20,175550,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2000-2010,20-80,8,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2000-2010,80-10,8,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26654,2000-2010,20-30,981,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N50_30_2000LC030\N50_30_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N50_30_2010LC030\N50_30_2010LC030.tif
26689,2000,100,1396037,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,-1
26689,2000,40,117642,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,-1
26689,2000,80,35380,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,-1
26689,2000,50,131319,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,-1
26689,2000,20,11268386,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,-1
26689,2000,90,9542112,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,-1
26689,2000,60,208953,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,-1
26689,2000,30,3529237,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,-1
26689,2010,100,1369140,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2010,40,124230,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2010,80,36571,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2010,50,119471,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2010,20,10381261,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2010,90,9725755,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2010,60,218325,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2010,30,4254313,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,60-60,177113,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,80-60,2,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,50-50,118611,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,50-30,3844,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,20-50,37,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,60-80,96,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,90-90,9376791,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,30-40,12322,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,20-90,173688,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,60-40,338,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,30-80,478,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,100-100,1367063,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,90-30,102034,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,80-30,110,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,100-40,3,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,30-20,110598,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,60-20,10133,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,40-30,28161,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,40-90,2968,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,20-60,10026,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,90-50,76,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,50-60,553,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,20-20,10217252,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,100-60,515,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,80-50,3,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,50-80,3,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,50-20,6419,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,30-90,123022,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,50-40,616,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,90-100,1849,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,60-90,19373,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,20-40,27484,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,30-100,6,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,30-50,23,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,90-80,133,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,40-60,23,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,60-30,1179,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,100-90,28456,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,40-40,81960,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,60-50,721,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,20-80,830,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,80-20,92,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,30-30,3280138,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,90-20,32279,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,20-100,222,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,40-20,4488,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,80-80,34989,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,90-60,27443,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,90-40,1507,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,30-60,2650,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,80-90,184,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,40-80,42,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,50-90,1273,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
26689,2000-2010,20-30,838847,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N11_50_2000LC030\N11_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N11_50_2010LC030\N11_50_2010LC030.tif
61604,2000,40,26,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\S54_35_2000LC030\S54_35_2000LC030.tif,-1
