oid, id, partcount, pointcount
73233,61300.0,9,1207
73234,154714.0,2,40009
73235,22727733.0,257,39324
73236,22727733.0,736,43066
73237,22727733.0,653,109542
73238,22727733.0,22,24714
73239,103131883.0,4,13417
73240,10136.0,1,4064
73241,10136.0,1,1260
73242,10136.0,1,6797
73243,10136.0,1,740
73244,10136.0,240,14576
73245,164754.0,1,677
73246,175202.0,2,891
73247,175202.0,3,1180
73248,175202.0,1,283
73249,22728074.0,5,134
73250,22728074.0,4,123
73251,200324.0,1,533
73252,56661.0,1,44
73253,56009.0,2,544
73254,46104430.0,7,90488
73255,57569.0,1,45
73256,181936.0,8,12271
73257,181936.0,12,11757
73258,183675.0,7,54698
73259,59512.0,1,14
73260,166036.0,2,1073
73261,166036.0,1,580
73262,167082.0,11,3906
73263,167082.0,1716,93003
73264,167082.0,40,1431
73265,167082.0,7,3453
73266,167082.0,6,1270
73267,167082.0,3,1261
73268,135848.0,158,37193
73269,200265.0,1,210
73270,22690103.0,1656,58168
73271,22690103.0,1035,81123
73272,22690103.0,159,12353
73273,22712504.0,31,5706
73274,58854.0,3,640
73275,74855383.0,1,164
73276,158711.0,1,757
73277,158711.0,9,6776
73278,158711.0,53,12255
73279,158711.0,2,1168
73280,158711.0,35,11855
73281,19711179.0,1,1214
73282,22703155.0,19,6901
73283,197880.0,1,318
73284,22728167.0,1,14
73285,22728167.0,126,27918
73286,22728167.0,2,33
73287,20641712.0,1,3618
73288,61153.0,1,1485
73289,45012.0,1,101
73290,35243.0,1,146
73291,61362.0,1,738
73292,61362.0,1,261
73293,61362.0,1,53
73294,167133.0,820,51975
73295,167133.0,1020,55330
73296,167133.0,1181,70355
73297,167133.0,3,1102
73298,175199.0,1,941
73299,175199.0,2,1281
73300,41044.0,1,22
73301,193799.0,51,59884
73302,13485675.0,1839,150447
73303,181753.0,2,6047
73304,41384.0,1,219
73305,164463.0,254,19102
73306,164463.0,32,20272
73307,2430.0,84,6052
73308,2430.0,469,50648
73309,58074.0,2,74687
73310,196301.0,131,78726
73311,135867.0,1,595
73312,161380.0,4,1139
73313,187399.0,6,2808
73314,103727455.0,1,70
73315,169755.0,2,589
73316,169755.0,1,232
73317,47805694.0,1,2424
73318,47805694.0,1,160
73319,64007.0,1,2372
73320,22714140.0,3,1919
73321,13152120.0,16,3222
73322,19199088.0,1,238
73323,22701216.0,9,1432
73324,133653.0,4,49658
73325,48617180.0,1,1253
73326,178822.0,142,270389
73327,30481.0,1,22
73328,177876.0,7,2058
73329,177876.0,3,228
73330,177876.0,1,90
73331,58383204.0,5,2400
73332,22722897.0,2,167
73333,4227.0,4,56
73334,4227.0,5,100
73335,57159.0,1,58
73336,176337.0,3,329
73337,180650.0,239,55931
73338,180650.0,31,26289
73339,22717766.0,86,9640
73340,69744038.0,16,234700
73341,133392.0,39,307729
73342,154633.0,5,4008
73343,172000.0,11,1615
73344,187703.0,7,70844
73345,5560.0,1,10
73346,5560.0,1,15
73347,5560.0,1,165
73348,5560.0,1,213
73349,5560.0,1,28
73350,5560.0,1,19
73351,13151966.0,1,753
73352,135817.0,1,15
73353,167666.0,1,71
73354,167666.0,1,167
73355,15598550.0,43,298937
73356,177549.0,1,152
73357,103882123.0,28,2450
73358,189810.0,1,442
73359,177963.0,7,129968
73360,198809.0,1197,50017
73361,198809.0,1,7546
73362,19487.0,1,147
73363,15598957.0,36,398962
73364,22685006.0,192,12546
73365,9920.0,4,1211
73366,9920.0,2,5064
73367,9920.0,5,1350
73368,63749.0,1,46
73369,22702893.0,9,217
73370,197655.0,515,67977
73371,197655.0,1,928
73372,167964.0,10,8423
73373,167964.0,10,6822
73374,164622.0,9,3246
73375,22724754.0,1,586
73376,197739.0,137,9487
73377,199189.0,1,879
73378,13523.0,1,29
73379,22698195.0,3,156
73380,22698195.0,10,96247
73381,22725731.0,1,715
73382,183260.0,4,5400
73383,60544.0,1,1950
73384,188096.0,8,19223
73385,19199613.0,1,1067
73386,41727.0,2,22765
73387,158571.0,21,12078
73388,158571.0,25,34781
73389,158571.0,29,9545
73390,134439.0,10,11748
73391,44581823.0,21,696
73392,59783.0,4,7001
73393,189802.0,2,3487
73394,189802.0,2373,214149
73395,21722.0,1,82
73396,55490.0,1,19
73397,184246.0,83,50525
73398,184246.0,30,20461
73399,184246.0,28,2847
73400,203324.0,1,151
73401,92465716.0,3,5135
73402,11353.0,23,12580
73403,161599.0,10,63865
73404,196260.0,10,1112
73405,55064.0,1,361
73406,177115.0,6,1949
73407,177115.0,1,2033
73408,187433.0,3,22347
73409,54376.0,1,8
73410,197597.0,2,473
73411,267.0,1,1212
73412,57483400.0,1,236
73413,173322.0,1,818
73414,169369.0,2,2332
73415,169369.0,2,2330
73416,169369.0,2,2330
73417,41101.0,10,27723
73418,22694887.0,35,1199
73419,22694887.0,1,8094
73420,22694887.0,1,2715
73421,203553.0,2,716
73422,188035.0,1,7649
73423,61477.0,1,99
73424,180275.0,41,290324
73425,185021.0,5,13046
73426,22725310.0,734,50406
73427,178340.0,3,70022
73428,46104864.0,5,8820
73429,5796.0,1,268
73430,167712.0,1,52
73431,167712.0,1,90
73432,196176.0,1,28
73433,57740.0,1,100
73434,60136.0,4,46575
73435,190833.0,775,41961
73436,61308.0,1,2542
73437,177087.0,62,19316
73438,177087.0,15,9841
73439,177087.0,15,908
73440,49830426.0,1,2175
73441,49830426.0,4,1354
73442,55824.0,9,21760
73443,182074.0,1,357
73444,44845.0,2,1708
73445,47145611.0,3,6036
73446,197911.0,1,53
73447,197911.0,1,35
73448,45478209.0,1,32
73449,192606.0,3,7590
73450,22709936.0,63,24825
73451,22709936.0,230,95953
73452,22709936.0,141,114062
73453,178655.0,2,163
73454,80263386.0,1,4
73455,133179.0,35,235252
73456,29672.0,16,1033
73457,29672.0,1,414
73458,29672.0,10,38844
73459,29672.0,4,203
73460,170020.0,3,7683
73461,22678997.0,5,8766
73462,22726497.0,17,1714
73463,183865.0,1,853
73464,55113.0,1,34
73465,56679.0,1,31
73466,176956.0,5,4201
73467,187751.0,30,221362
73468,63984.0,1,33
73469,44991.0,1,4720
73470,199842.0,4,627
73471,15521985.0,11,56319
73472,22698557.0,3,24331
73473,22698557.0,11,2611
73474,22690218.0,8,198
73475,195602.0,2,84
73476,13321.0,1,80
73477,54584.0,3,56
73478,185189.0,1,3799
73479,16393751.0,1,6024
73480,48283802.0,1,104
73481,22701686.0,1,313
73482,22701686.0,2,754
73483,49829873.0,1,298
73484,45035.0,4,1400
73485,22702777.0,30,6984
73486,22702777.0,3,163
73487,22680310.0,1,25
73488,22680310.0,449,52697
73489,61550.0,294,25182
73490,14168.0,6,204
73491,14168.0,1,1862
73492,14168.0,10,1535
73493,14168.0,3,1235
73494,14168.0,1,308
73495,193273.0,18,202710
73496,22721985.0,1,52
73497,44192.0,1,10842
73498,182652.0,10,19714
73499,182652.0,11,10411
73500,103686603.0,4,359
73501,135694.0,1,6439
73502,10803.0,1,4349
73503,177160.0,1,1108
73504,63990.0,3,1261
73505,190067.0,54093,983958
73506,12560.0,1,475
73507,12560.0,1,361
73508,12560.0,1,520
73509,56265.0,1,1874
73510,4692.0,1,43
73511,57865.0,2,1030
73512,132941.0,1,1735
73513,134523.0,1,485
73514,198115.0,6,19382
73515,61595.0,2,2105
73516,154828.0,2,44895
73517,4846.0,1,107
73518,169609.0,61,19389
73519,169609.0,18,3230
73520,169609.0,20,7478
73521,44877.0,7,4466
73522,22707339.0,237,31812
73523,193000.0,36,297595
73524,60363.0,2,1999
73525,166299.0,241,33930
73526,136125.0,1,9
73527,156760.0,1,4455
73528,20059.0,2,2173
73529,184812.0,2992,180393
73530,184812.0,1,577
73531,184812.0,470,23691
73532,184812.0,1,79
73533,184812.0,1,149
73534,184812.0,1,149
73535,184812.0,1,94
73536,184812.0,1,223
73537,8496.0,2,1710
73538,176213.0,1,229
73539,153873.0,2,3072
73540,18211.0,7,1300
73541,182547.0,26,4513
73542,22678312.0,3,872
73543,22678440.0,7,323
73544,40639.0,1,28
73545,60773.0,34,3303
73546,60773.0,3,1899
73547,60773.0,1,2072
73548,161518.0,18,55249
73549,59045.0,3,38150
73550,20666401.0,1,9172
73551,154012.0,2,2940
73552,180643.0,98,7474
73553,22727144.0,1,21
73554,133563.0,62,300185
73555,136762.0,1,205
73556,163742.0,1,969
73557,163742.0,1,882
73558,22710946.0,3,180
73559,22710946.0,15,7417
73560,22710946.0,3,85
73561,22710946.0,555,33253
73562,7797.0,1,89
73563,54768.0,15,12273
73564,56918.0,1,33
73565,182576.0,1,371
73566,60469298.0,1,2256
73567,202302.0,11,9397
73568,202302.0,6,6907
73569,202302.0,9,9849
73570,178002.0,116,296266
73571,22682249.0,1,124
73572,195996.0,1,60
73573,16407645.0,13,261864
73574,103771124.0,1,1183
73575,157071.0,1,334
73576,190978.0,1,6
73577,68399176.0,2,537
73578,68462447.0,1,6665
73579,20429448.0,38,69861
73580,47149869.0,8,25702
73581,99586593.0,2,8653
73582,178295.0,1,324
73583,88087897.0,1,442
73584,136033.0,1,16
73585,134010.0,1,628
73586,170561.0,1,24
73587,187975.0,1,1991
73588,22690145.0,49,5860
73589,44540.0,1,318
73590,9918.0,1,714
73591,19181.0,1,18416
73592,161524.0,15,84929
73593,185590.0,3,10346
73594,22703255.0,1,51
73595,64336.0,1,15
73596,169536.0,1,304
73597,13325.0,1,3122
73598,138534.0,1,5300
73599,103804169.0,28,3600
73600,167108.0,818,37927
73601,16564.0,25,512746
73602,198652.0,54,283932
73603,22682727.0,14,452
73604,761.0,1,43
73605,178020.0,17,24216
73606,154709.0,5,56031
73607,103834605.0,2,2589
73608,194167.0,32,11071
73609,194167.0,4,4414
73610,194167.0,7,1239
73611,80257367.0,1,1943
73612,103761678.0,2,2401
73613,103761678.0,5,4565
73614,5578.0,1,47
73615,29422.0,2,643
73616,193631.0,30,24633
73617,155752.0,1,77
73618,190542.0,5,440
73619,188983.0,2,116
73620,134606.0,1,788
73621,38628.0,8,475
73622,46104227.0,19,89638
73623,58116.0,1,6233
73624,58116.0,1,19
73625,133978.0,1,447
73626,16971489.0,1,522
73627,78775516.0,1,5646
73628,13462771.0,26,120898
73629,183010.0,1,1062
73630,40607.0,1,466
73631,40607.0,2,10255
73632,44741.0,8,5648
73633,162116.0,2,3193
73634,19199547.0,13,2056
73635,171934.0,1,115
73636,22726291.0,56,17582
73637,63834.0,12,9368
73638,158828.0,2,3462
73639,178529.0,2,5129
73640,196337.0,271,13414
73641,58703.0,3,157
73642,182967.0,1,760
73643,182967.0,1,832
73644,58222.0,4,471
73645,172833.0,1,245
73646,172833.0,1,102
73647,172833.0,2,347
73648,13186336.0,3,385
73649,49254708.0,5,1021
73650,75306422.0,1,552
73651,75306422.0,1,782
73652,75306422.0,1,1723
73653,75306422.0,1,388
73654,57747.0,1,29
73655,164223.0,3524,204348
73656,164223.0,7,6339
73657,164223.0,13308,949029
73658,164223.0,2,16125
73659,164223.0,58,55338
73660,164223.0,99,1938
73661,56086.0,1,6881
73662,61263.0,1,1079
73663,157589.0,101,144433
73664,169641.0,1,605
73665,80580607.0,2,8896
73666,176626.0,1,57
73667,44792219.0,1,459
73668,22687618.0,18,2704
73669,187710.0,25,158740
73670,45355856.0,3,281
73671,45355856.0,1,192
73672,6684.0,1,280
73673,173298.0,4,338
73674,59716.0,2,15
73675,4684.0,1,8438
73676,175363.0,1,20
73677,16393832.0,1,1119
73678,16393832.0,1,1651
73679,14829.0,2,23022
73680,60450.0,1,247
73681,177006.0,30,24480
73682,177006.0,30,5768
73683,177006.0,46,26221
73684,17181904.0,1,774
73685,19720743.0,1,6403
73686,134208.0,1,2562
73687,181575.0,43,69193
73688,181575.0,68,52456
73689,201948.0,6,2551
73690,201948.0,3,16874
73691,201948.0,340,35406
73692,201948.0,634,54865
73693,201936.0,1,33
73694,56134.0,1,8
73695,136697.0,1,119
73696,136697.0,1,521
73697,136697.0,1,144
73698,136697.0,1,518
73699,136697.0,3,23870
73700,136697.0,1,189
73701,68313954.0,1,38
73702,184583.0,1,1914
73703,202620.0,6,1372
73704,202620.0,23,14342
73705,202620.0,5,2596
73706,182778.0,28,24461
73707,182778.0,20,30908
73708,197980.0,20,7130
73709,766.0,1,51
73710,197915.0,64,3347
73711,157575.0,12,1578
73712,187655.0,12,93725
73713,60700.0,1,1911
73714,173341.0,4,19590
73715,203830.0,5,27566
73716,166250.0,6,11961
73717,22682264.0,6,3642
73718,175168.0,1,297
73719,175168.0,1,342
73720,175168.0,1,99
73721,64549449.0,1,15739
73722,137079.0,255,14120
73723,194428.0,10,49538
73724,200090.0,1,1671
73725,22700208.0,18,3078
73726,49829718.0,5,1915
73727,9678.0,5,1260
73728,169464.0,2,7586
73729,178031.0,31,6618
73730,135550.0,43,16444
73731,133258.0,85,328000
73732,55069.0,1,15
73733,58497.0,1,361
73734,58497.0,2,5513
73735,167798.0,1,182
73736,167798.0,1,501
73737,22689452.0,1,68
73738,44981.0,6,1816
73739,158630.0,7,7394
73740,154783.0,1,1611
73741,134069.0,31,2168
73742,16084473.0,2,2715
73743,181015.0,1,365
73744,16084525.0,1,5700
73745,56953.0,1,37
73746,57303.0,1,845
73747,19198691.0,5,1679
73748,22697021.0,1,132
73749,22697021.0,1,102
73750,156428.0,1,12
73751,155303.0,1,1153
73752,67855065.0,1,1277
73753,11621.0,1,445
73754,61021.0,1,1485
73755,22701792.0,24,2780
73756,80233735.0,2,6784
73757,203167.0,1,37
73758,22722969.0,1,51
73759,22722969.0,5,276
73760,22692208.0,1,65
73761,41493.0,1,4304
73762,173237.0,2,99
73763,60469816.0,4,22016
73764,22682491.0,77,2938
73765,22682491.0,301,1974
73766,22703748.0,72,3762
73767,194287.0,1,1736
73768,58640.0,4,9280
73769,156680.0,1,472
73770,180801.0,315,24986
73771,70207949.0,1,743
73772,19718565.0,17,26921
73773,135058.0,1,383
73774,22734000.0,60,5965
73775,22734000.0,1,37
73776,22734000.0,1322,69107
73777,22734000.0,5,2080
73778,22679057.0,1,48
73779,61407.0,30,86939
73780,38606.0,6,1163
73781,48002425.0,1,49
73782,48616468.0,1,1690
73783,65524380.0,4,29612
73784,193723.0,63,132586
73785,80224047.0,2,6784
73786,57630.0,69,8565
73787,168302.0,1,420
73788,41286.0,1,953
73789,41286.0,7,9308
73790,183006.0,1,649
73791,41199.0,1,2272
73792,61213.0,1507,115840
73793,55019.0,1,74
73794,181979.0,9,46468
73795,181979.0,3,3357
73796,169749.0,5,9685
73797,178454.0,1,12900
73798,183719.0,1,32055
73799,183246.0,11,39406
73800,64221.0,4,157
73801,182764.0,1,1609
73802,182764.0,2,1634
73803,196071.0,2,705
73804,186014.0,1,4322
73805,55388.0,1,40
73806,170580.0,1,42
73807,22718975.0,17,2491
73808,60178.0,5,14948
73809,49830136.0,6,1986
73810,46104218.0,3,84822
73811,46081422.0,37,457608
73812,58388084.0,6,1257
73813,191936.0,1,31
73814,169541.0,28,735
73815,169541.0,28,1361
73816,20656334.0,9,8852
73817,169100.0,1,459
73818,16740.0,6,1347
73819,181137.0,2217,120211
73820,181137.0,3,968
73821,181137.0,2,646
73822,181137.0,3,528
73823,181137.0,31,3713
73824,181137.0,4,1373
73825,181137.0,3,166
73826,181137.0,1,583
73827,189428.0,1,7247
73828,190203.0,25,388458
73829,56095.0,1,12
73830,13264680.0,1,8727
73831,76317616.0,1,2220
73832,154864.0,1,163
73833,65364789.0,1,126803
73834,181870.0,2,9123
73835,181870.0,4,2737
73836,87535148.0,25,2075
73837,161431.0,45,345913
73838,197969.0,9,13585
73839,197969.0,2,1036
73840,5619.0,1,951
73841,22721851.0,3,1722
73842,22721851.0,6,3127
73843,61179.0,1,190
73844,61179.0,2,1530
73845,22717919.0,118,12289
73846,134345.0,129,3764
73847,164242.0,267,55337
73848,157930.0,11,27938
73849,203294.0,2,3933
73850,203294.0,4,410
73851,22689751.0,5,601
73852,21177.0,1,33
73853,21177.0,1,25
73854,21177.0,2,1212
73855,21177.0,1,162
73856,21177.0,1,264
73857,21177.0,1,336
73858,21177.0,1,34
73859,21177.0,1,125
73860,21177.0,1,52
73861,165665.0,80,209578
73862,170563.0,1,38
73863,176765.0,13,82456
73864,21132710.0,3,15538
73865,21317.0,2,56
73866,137795.0,1,419
73867,155282.0,17,78358
73868,54409.0,1,300
73869,54409.0,1,1575
73870,4778.0,2,8319
73871,103677078.0,3,7134
73872,189406.0,229,7382
73873,189406.0,1,1699
73874,45067.0,3,144
73875,22722549.0,8,603
73876,22694699.0,1,5284
73877,22694699.0,11,3756
73878,22694699.0,4,3325
73879,15951.0,2,502
73880,15951.0,6,975
73881,15951.0,1,818
73882,15951.0,1,410
73883,15951.0,4,263
73884,15951.0,1,105
73885,15951.0,2,601
73886,15951.0,3,941
73887,15951.0,5,661
73888,15951.0,7,332
73889,15951.0,1,25
73890,15951.0,5,1754
73891,15951.0,13,2566
73892,15951.0,2,2531
73893,15951.0,5,5733
73894,15951.0,77,25494
73895,15951.0,1,254
73896,15951.0,4,5403
73897,15951.0,2,2729
73898,15951.0,3,901
73899,15951.0,5,2146
73900,15951.0,1,240
73901,15951.0,1,470
73902,15951.0,2,307
73903,15951.0,1,240
73904,15951.0,1,395
73905,15951.0,1,3213
73906,15951.0,6,111
73907,15951.0,5,1724
73908,15951.0,3,632
73909,15951.0,1,229
73910,15951.0,2,107
73911,15951.0,2,601
73912,15951.0,2,398
73913,15951.0,2,1203
73914,15951.0,1,398
73915,15951.0,1,333
73916,15951.0,1,530
73917,15951.0,1,3575
73918,15951.0,2,170
73919,15951.0,10,12332
73920,15951.0,1,3313
73921,15951.0,3,2384
73922,15951.0,3,1686
73923,15951.0,1,510
73924,15951.0,1,361
73925,15951.0,2,53
73926,15951.0,2,119
73927,15951.0,5,1692
73928,15951.0,7,1287
73929,15951.0,2,1678
73930,15951.0,8,1741
73931,15951.0,10,4344
73932,22683753.0,564,53293
73933,22683753.0,257,21253
73934,22683753.0,718,31879
73935,181945.0,14,34045
73936,181945.0,42,44023
73937,22721566.0,3,788
73938,201359.0,1,83
73939,13142478.0,10,15204
73940,13142478.0,10,15204
73941,138429.0,1,4215
73942,55178.0,1,28
73943,188064.0,1,1481
73944,135756.0,1,9
73945,175944.0,11,1510
73946,22679943.0,268,9461
73947,22679943.0,161,7830
73948,22683037.0,52,11781
73949,16084592.0,64,36899
73950,22720827.0,1,240
73951,61660436.0,3,289
73952,156989.0,1,16
73953,164608.0,5,1206
73954,16793953.0,2,19069
73955,13571.0,1,145
73956,13571.0,1,690
73957,13571.0,1,254
73958,13571.0,1,83
73959,13571.0,1,7681
73960,13571.0,1,118
73961,13571.0,1,108
73962,13571.0,6,573
73963,13571.0,1,1518
73964,13571.0,3,2650
73965,13571.0,1,3721
73966,13571.0,1,29
73967,13571.0,1,172
73968,13571.0,1,856
73969,13571.0,1,210
73970,13571.0,1,654
73971,13571.0,2,5351
73972,13571.0,1,123
73973,13571.0,1,930
73974,13571.0,1,234
73975,13571.0,1,178
73976,13571.0,1,669
73977,13571.0,1,437
73978,13571.0,1,678
73979,13571.0,2,637
73980,13571.0,1,409
73981,13571.0,1,2269
73982,13571.0,1,309
73983,13571.0,87,5533
73984,13571.0,1,620
73985,13571.0,1,155
73986,13571.0,4,242
73987,13571.0,1,194
73988,22706397.0,4,401
73989,22706397.0,9,733
73990,22706397.0,3,85
73991,38672.0,1,57
73992,44578433.0,2,684
73993,44578433.0,1,342
73994,178245.0,9,2635
73995,138259.0,22,6947
73996,10973.0,1,502
73997,10973.0,1,1212
73998,10973.0,1,471
73999,10973.0,1,33
74000,10973.0,1,356
74001,10973.0,2,31
74002,10973.0,1,1529
74003,156449.0,1,392
74004,172353.0,1,344
74005,172353.0,1,479
74006,181801.0,51,16079
74007,181801.0,16,8786
74008,70682503.0,4,44879
74009,192622.0,1,3196
74010,190574.0,1,232
74011,175142.0,18,48292
74012,22718112.0,64,17319
74013,54579.0,16,49149
74014,54579.0,1,244
74015,199929.0,1,43
74016,58952.0,1,129
74017,177957.0,44,185018
74018,69181847.0,24,95373
74019,169980.0,1,287
74020,196045.0,3,1143
74021,183970.0,3,36825
74022,63953.0,1,44
74023,164480.0,3625,256113
74024,200393.0,1,1294
74025,39345.0,1,3040
74026,184000.0,1,19975
74027,22718803.0,5,124
74028,178205.0,2,639
74029,22711780.0,4,480
74030,61777.0,1,361
74031,157111.0,4,1004
74032,195462.0,3,16431
74033,133039.0,4,42542
74034,61826.0,1,361
74035,195891.0,1,178
74036,161632.0,2,2023
74037,56485.0,1,302
74038,58383346.0,4,535
74039,102149361.0,1,188
74040,22713663.0,1,541
74041,48342264.0,1,15264
74042,18091.0,5,15705
74043,48342534.0,1,269
74044,135704.0,7,1133
74045,903.0,1,1013
74046,903.0,1542,143639
74047,903.0,6,8622
74048,12558.0,1,2327
74049,12558.0,1,593
74050,56150793.0,1,483
74051,56150793.0,1,483
74052,103773898.0,10,357
74053,103773898.0,2024,138940
74054,103773898.0,1237,160553
74055,103773898.0,4346,219404
74056,29403.0,2,3689
74057,22712098.0,2,3806
74058,22712098.0,670,42899
74059,22712098.0,1191,61318
74060,55320.0,1,361
74061,22684488.0,38,6209
74062,103710723.0,107,22793
74063,187762.0,30,176716
74064,158954.0,1,2603
74065,183371.0,3,7773
74066,19900.0,5,6141
74067,19900.0,5,6141
74068,19900.0,5,6141
74069,12001.0,1,333
74070,12001.0,1,333
74071,155105.0,4081,211209
74072,168480.0,3,2105
74073,168480.0,1,2448
74074,168480.0,1,65
74075,14631.0,1,51
74076,58123.0,1,1038
74077,169186.0,25,29507
74078,169186.0,7,3331
74079,22719882.0,20,1263
74080,46591.0,552,32074
74081,4665.0,1,133
74082,4665.0,1,41
74083,4665.0,1,144
74084,56898.0,1,1331
74085,22687509.0,1,225
74086,181804.0,12,24511
74087,181804.0,24,29822
74088,15900.0,1,125
74089,180121.0,1,750
74090,13304833.0,1,261
74091,157688.0,1699,103699
74092,22705397.0,74,2413
74093,22705397.0,12,1946
74094,183451.0,2,19944
74095,44698010.0,25,9621
74096,44698010.0,3,3489
74097,138327.0,3,4862
74098,153996.0,1,3387
74099,156756.0,2,929
74100,183391.0,2,1259
74101,187973.0,1,584
74102,22692913.0,7,393
74103,22692913.0,820,240709
74104,22692913.0,1288,130233
74105,22692913.0,1292,53020
74106,153991.0,1,1295
74107,202500.0,3,2295
74108,202500.0,2,4672
74109,202500.0,3,1565
74110,45466678.0,1,154
74111,61806.0,1,11
74112,170252.0,4,119809
74113,22681459.0,44,15420
74114,22682883.0,54,10807
74115,64371.0,1,361
74116,15602420.0,3,87172
74117,22685437.0,3,344
74118,55913.0,6,1488
74119,22708772.0,2,229
74120,22708772.0,1,495
74121,43918.0,1,545
74122,22710238.0,25,6099
74123,166197.0,246,14757
74124,166197.0,2,1333
74125,166197.0,1,242
74126,166197.0,25,2027
74127,166197.0,13,473
74128,170239.0,3,77103
74129,200166.0,1,887
74130,22679673.0,2,268
74131,167756.0,1,39
74132,167756.0,1,100
74133,178640.0,1,92
74134,197721.0,1,113
74135,190377.0,12,352087
74136,45466759.0,8,4193
74137,41053.0,1,102
74138,172945.0,3,25882
74139,172945.0,3,25882
74140,4985.0,1,343
74141,40031.0,5,151
74142,57255.0,5,850
74143,91209505.0,46,469705
74144,133400.0,5,47868
74145,191963.0,11,779
74146,103694213.0,6,2325
74147,59220.0,1,361
74148,64328.0,3,793
74149,64328.0,1,430
74150,55539.0,1,306
74151,183435.0,2,24360
74152,195465.0,1,1487
74153,49830754.0,6,6586
74154,54607.0,1,42
74155,48810541.0,8,27039
74156,48810541.0,7,24285
74157,48810541.0,8,27039
74158,48810541.0,7,24285
